essay_ID,ESSAY,SCORE
200405109525100291,"众所周知，吸烟的习惯对身体不好。而且，吸烟不仅对吸烟人不好，还是对吸烟的人的周围的人也有坏处。香烟的烟包含尼古丁、焦油等有害物资，所以如果周围的人吸引烟，他生癌、肺炎等病的概率成会高。所以，我认为，某市政府的措施是应该的。
 抽烟的习惯对城市环境也有不好处。如果吸烟者随遍地扔吸完以后的烟，城市的风景会不好看。而且、烟含化学物质，所以在路上不容易分解，市政府应该限制可以抽烟的地方、免得城市环境变不好。
 在我国首都、东京、从去年起实施在公共场所禁止抽烟的措施。如违反这条规则、违反人将被罚款。刚开始时市政府不收罚款。发现违反的人、市政府人员给他解释这条规则的目的、请他合作。过一段时间后、随地抽烟的人减少了，东京城市变成很干净的城市。
 看这个过程、我觉得试卷上的短消息中的某市政府、也要像东京一样开始实施。为了达到禁止抽烟的目的是保持市容整洁，帮助青少年养成良好习惯的话，市民和青少年的合作、和了解政策目的是不可缺少的。",75.0
200405109523100952,"吸烟是一种危害人的健康的因素之一，吸烟对个人是一种喜好，但是一但开始吸烟，就很难戒烟，烟里含有很多有害健康的动西，严重时可以让人死亡，大多数人都是只是想吸一次而染上的。就是那些有毒的动西让人理不开烟，所以你虽然知道，烟有害人的健康，但是因有了这有毒的动西，你就很难戒烟了。
 但是人们知道吸烟有害健康，为什么去买烟，卖烟呢？因为买烟的人是染上了吸烟所以去买，但是为什么国家不能不让卖烟呢？是因为“烟”是国家经剂主要来源之一。因为买的很多，所以国家也不想把经剂来源给弄段了。所以这些买烟的人和卖烟的人是控制不了的。要是这样，那有没有办法让烟少一点害人呢？
 办法是有的。现在很有烟的公司开始生产了一种去掉有毒的动西的一种产品，如果吸烟者用这种的产品的话，会会大大减少因吸烟死亡率所以我认为大多数人用这种动西的话，就可以吸烟放心一点，而且国家的经济来源也会多了一种。就能达到“利国利民”的作用。",65.0
200405205633100163,"众周所知，吸烟是一个不好的习惯。吸烟不但会影响你个人的健康，而且会影响你周围人们的健康。因此禁止在公共场所抽烟是合理的，这是理所当然！但是对一个吸烟者来说有时这个规定是很难接受的。
 在我的国家——意大利，中央政府对抽烟者“宣布战争”，在所有的公共场所抽烟是非法的，而且罚款很厉害。我是一个吸烟者，现在我只能在我家里抽烟。每次去外面吃饭，吃完以后，我得去外面抽烟。我有时觉得这个措施太过分。餐厅只有我一个人也不可以抽。所以我常常宁可一个人在家吃饭，而不要和朋友一起去外面吃饭。
 我知道抽烟对身体不好，但是我有时觉得不能享享我个人的乐趣是不对的。何况，我觉得每个公共场所也应该有一部分可以抽。这是比较公平。",85.0
199605104523200036,"这个故事给我们讲着关于责任的问题.和尚一个人生活的时候，他觉得抬水是他的事儿，如果他不去山下抬水的话，就不能喝水.虽然出山下抬水是很不容易，但他觉得不太难.因为这事儿有关自己的生命.
 但两位和尚出现以后，情况就改变了.他们三个人都回避抬水的责任.我可以知道他们三个人的生活越来越不方便.
 现代生活当中，我们常常遇到这样的情况，比如我学校旁边有一条小路.可是没有人关心这条路。所以越来越pò坏了。如果个人各自都想这是自己的事儿，不能放弃这样。
 为了更好的生活水平，我们个个人都关心共公道德，这精神是对人类最重要的。我们应该有责任意识关于共公观念。",55.0
200405204525200334,"我觉得这个惩罚措施是很好的规定。我也在公共场所,如果有人所边走边抽烟的话,一定会很讨厌。
 在中国，青年的抽烟率非常高，而且在世界上也中国是个抽烟者最多之一。这样看来，尤其是对年轻人很不利。听说，法律上也没什么规则。所以少年，甚至是小学生也容易拿到烟包。这样类似的问题，在电视上看过了很多次
 我很难以接受不少人到处都会抽烟。这些人可能缺乏文明，要从新改下自己想法。所以我很赞成这个惩罚实施。
 对抽烟者来说很难以接受这个措施吧。不过想到自己身体健康，还是对自己也有好处。
 我知道，被吸烟者比吸烟者的害处更厉害。比如，在你的家庭有人吸咽，在旁边坐的不抽烟的人受到的害更严重了。这样遇然的话还好可在家里每天不免碰到不抽的家里人。吸烟者一个人偷偷地吸烟的话还免得影响到周围的人",55.0
200504534533250010,"男女混合式教育已实施多年，许多学生都适应了这种学习方式.但近年来，由于中国改革开放，西方文化流入，学生思想开放，所以令家长担忧.
 我本人觉得学生不应该早恋，但是男女分班並非是解决的办法，这並不能阻止男女同学的交往。
 在中学时期，男生和女生在生理上和心灵上正起着变化，他们对異性产生好奇是自然的现象。在这个时期，我们应该给他们机会交流，同时瀼输正确的价值观，让他们了解求学时期应该以学业为重，男女之间的恋情应该等到毕业后才做打算.
 反之，如果我们坚持男女分班，令他们反感，他们或许会与我们背通而驰，后果也许会不堪设想.
 今日的社会与以往不同，年青人会以语言和行动来表达自己的思想.我们不能一味坚持己见，而不顾他们的感受。我觉得男女混合式或分班式教育可以同时进行，让家长和学生一起决定，这可以免去不必要的麻烦.",80.0
200205209525100045,"我认为“安乐死”就是人命的尊嚴的问题。我外婆以前生病住医院。她是中風来的。后来她吃止痛药、可是这个药引起副作用。她的腿骨溶掉了，医生说要手術，后来手術失败变成她的左半身麻痹了，然后一直在医院的床上7年了。前年暑假她跟我进她想死。但、我不知道应该怎么办。两个月后她就失去了。她的痛苦是7年。而且七十岁开始七年。没有病也八十岁差不多地死。她的最后七年是真的很惨。可是我心里有两个想法。一个是想给她死，另外一个是因为是我所爱的外婆所以长一点时间我想她活。
 去年我家的猫死了，十九岁。猫的话算是长寿吧。她死因是脑硬塞。死的时候看起来很痛苦。我们看她真的受不了。后来我妈打电话给医生、求他给她“安乐死”，可是医生罵我妈说“她十九年給我们幸福，十九岁的猫吗？，給她安乐死是太失礼，太过分了”。我发觉还是安乐死是不对的。因为我觉得连猫都有尊嚴。况且人呢？可是我觉得不要用机器来强制他活。这些机器要关掉、要给重病人“尊嚴死”。而且我期待医学的更好的发展。",65.0
200510111523101280,"流行歌曲有非常多听众。我也是一个非常喜欢流行歌曲人之一。自己喜欢的流行歌曲自己来选听，日常生活当中 可以收到很多的庄力. 工作的人学习的人应刻都有.
 有工作的时候在家里或利动中也都能听流行歌曲，这时可以忘记复杂的事，可有开心我看这种方面，喜欢流行歌曲听歌，有很多好处。但是不知道中国怎样。我在韩国的时候看过好多年青的学生尤其是学生喜欢名星的程度实在太过分了，白天不上课，为了看自己喜欢的名星，等了很长时间，
 甚至等好几天，学生应刻要学习，当然不能整天光做学习。但自己时间的全部用在追名星可以说时间白过了。
 如果没有喜欢名星或流行歌曲的话，没有人chang歌不能听歌，我们的生活更没意思了 
 所以说流行歌曲对我们生活来说不可有不可无的。喜欢听歌对人们一定有好处，不过分的话，我觉得没有环处，对人们的情xu也好所以喜欢流行歌曲的问题，不能说环事。
但是应刻有自己的节制才好事，所以我也喜欢流行歌曲。",65.0
200405204525100355,"首先说我也是吸烟者之一。所以我写出对我这样吸烟者来看的想法。
 最近在世界各地进行吸烟的规定。我想这项规定不但是保持整洁，帮助青少年养成，而且对人伤害也有效。我这么说是因为我在小时候走路时，有吸烟者从前方到我这边走了。那时人太多，他不管人怎样,随便地吸烟了。他在走过我时，他没注意到他的烟碰到我头上。从那时候开始怕走着吸烟的人。这样被害者应该注意自己的周围是不相当，也可以说不公平。
 吸烟大家都知道除了对自己以外，对别人也有害，而且对孩子更有害。影响也是不好的。但是我也有时候不禁很想吸烟就吸烟的经验。确实我认为这是不好的。",50.0
200505109525100037,"我同意“父母是孩子的第一任老师”的看法。孩子出生以来，特别是婴儿的时期、离不开他的父母。跟父母天天接触，当然受他们的影响。从语言开始，此后的思想和看法都从父母传给孩子。所以，对孩子最有责任的就是父母。加一些人的话，除了父母以外，常接触的亲人也给孩子影响。
 最近社会上发生有些问题。打个比方，在日本有一个小学六级的学生用刀子伤了同学，专家们分析到，因她的父母工作忙很少接触他们的孩子，所以从小开始不太了解人心和特别只想自己，这样形成的性格的原因在于她的家庭状况。
 我认为，父母毕竟是孩子的第一任老师，应该给好的内容。如果爱孩子的话，孩子就知道怎样爱别人。如果信赖孩子的话，孩子就知道怎样信赖别人。
 我担心的是，随着经济社会的发展，人们越来越重视钱。父母有那样的价值观的话，孩子长大以后重视什么呢？为了孩子，为了后代的幸福，我们应该意识到自己的价值观。我们应该成为很好的一任老师。这是我的看法。这样下去，世界肯定变美。",70.0
200510111523201572,"我上高中的时候，非常喜欢流行歌曲。学习的时候，睡觉的时候，甚至刚起床以后马上开音乐。但，我当时喜观的流行歌曲现在不太喜观。因为听起来有点儿不舒服，有点儿士还有音乐的迅度太快，所以我觉得有点儿别扭。像这样，流行歌曲是过很长时间以后，再听一听时有点儿奇怪。除了这点以外。流行歌曲可以交流跟着有同语言的外国人。比如说，最近在中国很红眼的rain。通过他的流行歌曲我们可以使中国人了解韩国。韩国文化等等。同时，我们也能了解国。
 流行歌曲一般反映了当时的时代情况。时代的社会发展越来越快也流行歌曲的风度也变化了。以前的流行歌曲大部分都是比较慢，现在呢以前没有的形式的歌曲继续在大众面前出现了。
 关于流行歌曲，每个人的看法都不一样。总之我对流行歌曲的看法是它可以给我们幸福。可以了解到别的国家的文化。
 我们得把流行歌曲继续关心。不要只蔑视流行歌曲。",60.0
200005108523100624,"我是一名面临着高考学生，现在除了学习一切都是我应该敬惕tì 的对象，由于我家在市内的大路边上，噪音很多，使我不能集中在学习上，所以我为解决噪声问题想了很多。我终于想起好办法而提出建议。
 我的建议是用自然之声代替噪声。例如，我们每天能听到的刺耳的汽车声换成大海的波涛声，天天在家或工司里不停得响而恼人的电话铃声换成小河的流水声。
 我认为这样做对人们有很大的利益。首先，对人们的身体好，自然的声音是人们非常喜欢的声音，不官何时听使人们感到非常好的感决。比如，有一天dǔ车，有位司机不停的发出喇叭声让前面人车开的快点，这样前面的人也着急车开的过快而容易发生事故。可是喇叭声换成波涛声使人们听完这声也不能太刺激人。所以这样做也可以减少交通事故。
 我认为我的建议可以解决很多问题，因此我希望人们深该的考律我的建议，而能实现我的小小的愿望。",65.0
199610802801200024,"随着经濟的發展，人民的生活水平提高，年青人结了婚通常也组織自己的小家庭、不与父母同住，也就形成了年青人很少时间关心父母親的起居飲食，甚至連講話的时间都幾乎没有了，这也许是现代生活的代价，亦形成了老一代和中年一代的「代沟」问題。
 至于中年一代与青年一代的代溝问題多半是因为父母整天忙着在外工作，無暇照顧孩子，往往以爲盡量滿足孩子的每样要求，就是痛爱他们，或在另一極端有些父母爲孩子是父母的附属品，可以任意打駡，或把父母的地位放在高高在上，使孩子遇到问題時因怕父母的責駡而不敢提出，这也形成中年和青年两代的代沟，也是當今的一個嚴重的社會问题。
 其實人与人之间的相處貴乎坦白，貴乎互相諒解，互相关心，没有一個是全对的，像年老的父母很多時覚得年青一代太浪費，認为东西越舊越好，而年青人觉得應破舊迎新，但如果两代能找个中间点，两代双方各讓一步，那麽问題就容易解决了。
 孩子一代的青少年，也應凡事無論大小，也提出与父母商量，爲畢竟父母的人生经驗較为丰富，生活的经驗也多，要聽取他们的見解和意见，如有分歧的地方，可提出来討論，几事都留餘地，把父母當成朋友看代，这样定可大事化小，小事化無。而父母亦當了解孩子心理和生理的需要，给予時间了解他们的内心世界，誘導孩子參加有益身心的民娱体育活動，使能得到身心平衡的發展。
 综合以上的方法，相信定能老、中、青三代能和洽相处，每人都有一个快樂的家庭，有着健康活泼的下一代，共同创造美好的將来。",85.0
200205204525100177,"我基本上同意“安乐死”。因为我想人民大家都必有一个权利——就是选选“死”的权力。
 可是“安乐死”有矛盾。如果这个病人一直睡而不能醒过来的话，谁能选择“安乐死”呢。也可能他的爱人，也可能他的女儿们。这样的话，大家都不知道“安乐死”到底是否一个权利。
 世界很广阔，也可能有很不好的人。我觉得不好的人里也有很聪明的。如果他的爱人是个财产家，也可能他让他的爱人吃毒品。爱人生病后，他杀死他爱人的话，谁能证明这件事不是“安乐死”呢？
 我的意见是早一定制定法律好。不过制定法律之前，我们必须关于这个事进行讨论讨论，看看别的国家的情况。
 选择“死”，选择“活”——都是人类的最基本上的选择。所以我们应该认真对待这个问题，早一点解决“安乐死”的问题。否则的话，将来我们肯定有了更深刻的更难解决的问题。",65.0
200105204525100122,"半年前，我们公司放假的时候，我去了杭州，我去那里过了一个星期，看了很多名胜古迹，特别是杭州西湖边的风景，这里的风光给我深刻的印象。
 在日本的时候，已知道杭州的名字，我心理的印象就是“上有天堂，下有蘇杭”，象天堂一样的杭州在我眼前出来的时候，我非常感动了，新鲜的空气，各种各样的绿花，很漂亮的山水都这里，杭州的自然就是风光无限的。
 平时，我一直在上海，天天在大城市里工作，因此用这样假期机会离开上海，而且跟中国郊外的自然接触，这样时间会让我放松的。
 杭州的另一个特点是亲切的人们。那时候我在路上遇到很多不方便的事情。但他们帮我做，有的人帮我当导游，这样人们也给我深刻的印象。
 我在杭州找到很多朋友们。我们的友谊也不会结束的。",70.0
199500533533200021,"人生的道路上,是崎岖不平的；而影响人的一生也有着无数的原因。
 还记得童年时，我是一个即顽皮又不听话的孩子；在家好吃懒做，在校不是作弄同学便是破坏公物；出外更是无所不做；经常受到师长和父母的责备。
 这一天，放学后我又到百货公司溜达，发现陈列架上的卡带——是张学友的，便来一个顺手牵着，放进书包里，然后往出口处溜，没想到一只举巨大的手在我背后一捉，当我回过头时，我发觉保安人用严厉的眼光命令我进办公室，当时我实在惊惶失措，这回准上警局了，“坐牢！坐牢！”心中无比的恐慌。正在这时我的级任老师——张美萍却递了一张条子给保安人员，原来她己看见一切，并为我付了钱，经解释后，我才安然无事。
 张老师在我心目中是一个平凡人，但在这次的事件中，她却影响了我的一生；事后她不但没责骂我，还带我去购物，常到我家，每回她都给我讲名人的故事、成功人物传、人生处事的原则、伦理、道德等等；在的薰陶下，使我这个顽劣的学生慢慢觉悟，同时开始走入人生因走的道路，使我在学习领域里钻出茅头。
 正当我行结业礼当天，一个睛天霹雳的消息传来，张老师为了趕来观礼，而被车撞死了。这一个事实，我实在不接受。不过张老师您的教悔、训话、引导……这一切使我终身难忘；您可亲、和蔼、关怀、爱心，是我的典範，我将以您作人生的指标，负起教育下一代的责任。张老师，您安息吧！",90.0
199500533540200105,"我非常怀念我的爸爸。爸爸是在一九九〇年九月中旬过世的。他死的時候，我不在他身边。这件事，或許將使我终身遺憾！
 我怀念爸爸，我爱爸爸，因為他给了我很多，也教会了我很多。我在兄弟姐妹中排第七，是满女。这么多的子女，对爸爸妈妈实在是一种极大的負荷。但是爸爸妈妈一視同仁，不分厚重。爸妈識字不多，只是中国唸到三、四年级。但是他们认识到讀書的重要，竭尽所能供养我们讀書，除了大哥中学毕业后不得不要放弃学业帮爸爸卖魚，我们七个孩子都唸完大学。
 我曾想过：如果在我出生的那一天夜里，爸爸不敢冒着生命危险去找接生婆為妈妈接生，可能，这世界上就没有我这个人了。那時正是日本侵佔印尼時期，他老人家在深夜里走出家门，碰上日本人，凶暴的问他為什么在深夜出门，爸爸说明原因，請求放行，但是日本人蛮不讲理，一直不准，爸爸一直解释求情，日本人可能被他吓倒，不甘心就此讓他走，狠狠打了爸爸几巴掌才放他走，可怜的爸爸，為了即将出生的孩子，遭到日本人的毒打。
 記得我唸小学時，很調皮。又懒惰。爸爸见我学习不好，放弃了他午休的习惯，搬来他的“太师椅”坐在飯桌边，要我把早上学过的東西重新看一篇，要我默讀一篇汉語課文。起先我只是摇头晃耳做做样子，可是爸爸严格要求，我不得不驯服了。現在想来，我之所以有勇气此地参加“汉語水平考試”，其主要原因，是我從小学五年级开始就有了一是的汉语基础，比我同龄的儿童、甚至更高年级的同学更好。爸爸一直提醒我们要努力学习，尤其要好好学中文。為了便我们能更多更好地学汉文，更多更深入的了解我们的祖国，他还替我们訂了‘人民画报’等刊物，買了好多中文书。
 爸爸又叫我们处世之道理，他把自己在经商失败后经受的亲人们的冷嘲热諷，視之為一个教訓，要我们在人生的道路上，不要自满、不要轻侮他人，要我们姐妹兄弟合睦相处，不论在什么時候，不可為金錢而“相残”。
 爸爸留给我的東西太多了。他病危時，要我们好好生活，照顾妈妈。想不到那竟是他临终之言。
 爸爸，我一直怀念您，是您的良好的品格影响了我，是您的无私的爱激励我们努力学习，好好生活！",95.0
200505680519250003,"在这个日新月异的时代里，社会上不同的男女走在街头上，可说是形形色色，男女之间的关系从古至今对我来说有很大的差距。那也就是说从守旧保守到自由恋爱的一段路程可真不容易啊！我认为男女最理想的结交方式莫过于一种机缘了。
 我相信缘份不管对男还是对女都是相当重要的。因为男女之间的相识原本就属于一种机会。是机会造就男女之间的相识，不过尚未深入一层的认识、了解对方。但是如果男女对方都和眼缘，认为他或她就是生命中一起走的伴侣，那就是缘了。
 有时，我们也无法解释缘份。因为通常男女之间的关系从相识到坠入爱河有时是不能用言语来充份表达。一对男女的真心相识到相爱是无法解释的。只有一个原因，就是真爱没有理由。
 不管是经过人介绍，青梅竹马还是一见倾心都不成问题。最主要的相识方式是缘份到来时，男女之间关系是无法被拒绝的。
 一对男女无论在何时、何方，只要是你的就阻挡不了.不是你的千里相遇也不相识，只要缘份到了，男女之间的结交是不能停止下来的。唯有进展恋情直到步入礼才是男女继续结缘的途径。最佳的男女结交方式如果没缘也就是不会开花结果。时下的男女，请珍惜自己和某某的缘啊！真缘的结识是多么可贵啊！",80.0
200307204523100018,"我个人认为，不挨饿是第一位。因为世界人口越来越增加，但是粮食缺少所以有些人甚至饿死。用多量的农药会倒致农作物的化学污染。但是买这些农作物之后在家里洗干净的话会预放。
 为了人们的健康只造“缘色食品”会倒致农作物产量的降低，农作物的价格随着提高。无线.比较究的家庭会很难买农作物，会引起挨饿人的增加。有可能会出现饿死的人。
 再说，如果农民再努力管理农作物，购买者再讲究卫生的话这个问题能解决。不要把农作物的价格提高让百性生活困难。
 但是，最好的办法是把“缘色食品”和“非缘色食品”共存的。比较富有的家庭买“缘色食品”一方面保健康，另一方面让农民得到比较高的受入。比较究的家庭买“非缘色食品”不影响自己的受入。
 由此可见，此问题并不容易解决。该要农民和百性双方都要合作，才能解决的问题。也要有不断的研究，也要人们的关心。
 （）",65.0
200505209922100152,"随着经济发展，家庭的构成员也变化了。但，至少家族的最基本构成员—一父母是必然存在的。我们可以说，“父母是孩子的第一任老师”。
 孩子从出生之后，甚至还没出生的那时候算起，一直在父母的宠爱之下而成长。所以父母的一切行动、语言、思想观念、爱好等等都会对孩子有巨大的影响。这就是因为人的性格和思维等个人的特征是周围环境的相当部分影响下形成的。可以说父母的特质也会影响到孩子的特质。
 孩子是我们的未来。总而之言，父母的好行为，好语言内才能养成好孩子。所以父母始终需要小心一点说话，小心一点行动。
 我认为，这样的情况下才能保证我们的未来，我们的孩子。",55.0
199604124523200150,"“安乐死”究竟可不可取？ 我认为是真好的方法。我认为这种看法对的原因有两个部分。一个是真正为了病人的痛苦，一个是这样勉强活下去对家人没有好处，而且更难受。其中更大的原因是前者。人不是植物，应该靠自己的身体，脑子来行动，思考。
 任何国家大部分不允许安乐死，也可能防止不良行动的发生。也可能让病人得太惨忍。我觉得丈夫让妻子这样活下去更惨忍。因为怎么能看妻子痛苦的日子，而且好象傍观快要死的样子。我认为丈夫做得对。这种作法真正为了妻子，因为这样做的行动才有爱情的。
不应该受到法律的制裁。",50.0
199605104523100027,"根据作文试卷的内容，我们很容易想到，谁都不要自己做麻烦的工作。结果呢，每个人都得不到自己需要的。
 现在我们生活中，容易看到这样的情况。比如，假如趁休日，同学们一起去旅游，带去的东西很多。这情况下，没人愿要扛着行季。无论平常生活、国家大事，都有这种情况。
 我觉得这种情况的根本原因是，首先缺乏积极性的。第二个原因是只顾自己不顾团体的观念。
 社会是由个人、团体而成的。应该保持社会规律。互相帮助、互相尊重。这就是社会发展的营养素。
 目前，在世界各地发生了战争。□战结束后，又发生了战争。为了自己国家的利益，侵略别的国家、杀异国人民，这行吗？
 总之，我主张，不尊重别人，别国家，不能得到自己的安宁。如果，我们不是这样，结果是可能三个和尚一样。",60.0
199704124525200319,"我在大学的读书时，在一家书店打工过。当时我才18岁，而且第一次参加劳动，所以我对工作什么都不知道。开始工作时，我跟着一位上司学习怎样对待顾客。他教我很多服务方法。其中，他对我要求最严的，就是“微笑服务”。他让我什么情况下也微笑。对刚刚开始工作的我来说，这是很难做到的，而且很难理解的事。高兴时我也会笑，可是为什么不愉快的情况下也要笑呢？我觉得很奇怪。上司对我说，“这不仅是为了生意好，而且有更好的意义。”可是我不明白他要说的意思。
 有一天，工作非常忙，我很累，自然我的笑容也很不自然了。可是那时候有一位老妇人买书后对我笑着说，“谢谢”，为什么不知道我一看她的笑容时，心情突然舒畅起来了。我很惊呀。我那时候才知道，一个人的微笑会影响别人的心情。我也会用笑容来使别人的心情高兴起来。老妇人走了以后我把这件事告诉上司。他很满意地点头了。",80.0
199604123525100272,我如何看待“安乐死”。我以前在电视上看过“安乐死讨论会”。我认为“安乐死”是好的。法律上也不许犯罪是最好，并且经济上的问题也可以解決。我说“为什么安乐死好。”因为一位人得了一种不治之症，十分痛苦，我们也觉得使人痛苦。我很希望早就让他身体好，可是如果现在的医学上，不能治他的病的话，我认为“安乐死”这个办法也一种的治療的办法。大家都不想让他一直痛苦下去。如果他情愿接受“安乐死”，这个不是犯罪，而是治療。还有大家应该关心“钱的问题”。虽然大家愿意为他给钱，可是有限的。如果医生按法律让他勉强的活下去，可能要很多钱。可是大家为了他拼命的工作，得了大笔钱。这个是理想的，实际上没有那么容易。自然病人也为自己的病过分的考虑，过分的考虑让病情更不好。照顾的人也从早到晚去上班，下班后看他病情怎么样。过了一会儿，回家去做家务。谁会接受那儿苦。我希望不管哪个国家，都使用“安乐死”，都要承认“安乐死”。结果病人解脱痛苦，家人解脱经济的负担和悲伤。因此我认为“安乐死”是好的。,60.0
200304522522110017,"我認為静音对人体没有什么危害，據我了解當我们一個人要思考比較困難的事情时，就必须在個安静的房间裏没有声音的静静的思考困難问题的過程。我們才能得到正確的答案。
 如果說在静音的环境生活对人身的有危害的話，那麼居住在深山里的人其不是要短命據我所知居在高山森林的人反而比居在噪音繁华的城市里要常寿的多，一般在城市里居住的人平均寿命为63左右，而在居在冷静的深山人平均寿命都能高达75岁。
 所以对所静音环境对人体的危害说法我不大拈同，根據我的研究，如果一个人在完全没有声音的环境下，他可能就大睡，反而能修养精神。",60.0
200311956922250004,"学校是我们学生的可以玩和找朋友的地方.现在，很多学校开始进行男女分班的试验老师和家长们认为这样可以避免生生早恋.这样会让学生好好学习，不用去想那些没有用的事.可是早恋有什么不好的呢？比如说，我要是找到了一位我喜欢的人，他成为我的男朋友，这就说明我不会认真学习了吗？从一位学生的角度来看，我不会喜欢父母把我放到一个女子学校的。父母应因学到信lèn我们.就因为有了男女朋友不表事我们不会用共学习.这样对我们的成长和以后的方zhǎn有haì.
 在学校，我的英语老师让我们会家差一些zi liào，比一比男女分班的学校和男女不分班的考试结果.看分数来说，分班的学校会以不分校的分数要好的多。这是因为上课时，有lìn一个性别在的话，大家都会想这他们，看这他们，不好好听课。",60.0
200510111523100881,"最近年轻人差不多都喜欢流行歌曲，不关哪个国家的歌曲，其原因是，首先，流行歌曲是代表当代社会、文化的一和表现。再说，现代社会的老百性最想听的音调和最关心的内容（歌词）的组成就是流行歌曲。因为这样的原因我听这种音乐的时候感到现实感和同调感。
 还有，流行歌曲是年轻人之间最主要的话题之一。年轻人也一样拥有自己的社会，在这个社会上我们有独特的生活方式、思考方式。这样的我们的方式造成我们的文化之内没有共同点就不能交流，其交流的主要共同点之一是流行歌曲。
 我想非常蔑视流行歌曲的他们缺泛理解别人的心，流行歌曲也是一种社会文化，应该是了解。流行歌曲是一种文化，一种享受的东西。",75.0
200505109525200512,"我对“父母是孩子的第一任老师”这个说法不同意。我有两个主要的理由。
 首先，这句话暗暗地包括过去封建时代的概念。教师和学生的关系是固定的上下关系，学生必须要听而从顺老师说什么、做什么。把父母和孩子的关系看成教师和学生的关系，这个做法可以说，它受到中国传统儒教概念的影响。
 其次，这句话只是关注父母和孩子的关系，而不注视其他因素对孩子成长的影响。当然，孩子长大时父母对他的影响可能会最深刻的。但同时，他通过跟父母以外的人也会受到影象。例如：在幼儿园他每天跟其他孩子一起玩，这也是孩子长大时的重大因素之一。",55.0
200209550523250148,"随着人们生活节奏的加快，人们的思想和看法以及社会气氛的变化越来越快。因此产生了所谓代沟的社会问题。
 我们与上一辈之间产生代沟，主要原因在于两代人的生活方式和价值观念极大不同，我们上一辈人经历过很多磨难。这是社会给他们的无可夸何的事情。比如，韩国战争、经济困难等。所以他们只关心溫饱问题，在生活方面上，他们习惯于节约。而且他们那一代人的儒家思想根深蒂固。
 反过来最近的年青人从来不知道吃苦是什么。而且思想非常自由，他们非常接近最先近高科技的电脑等生活方式。
 所以这两代人关心的适题不同，自然很难沟通。如果这样的现象一直在我们社会上存在的话，我们的未来会如何？
 我觉得为了解决代沟问题，需要比较长的时间和很多的努力。从现在起慢慢开始努力去跟上一辈聊天吧1一起看同样的电视节目吧！这样从小方面开始，不论要多么长时间，不论要多大的代价，两代之间关闭的心怀将容易打开的。对互相关心，更努力了解，那我们会不用因这些小事难过的。为了建设好未来，从我做起吧！",75.0
200205271525200083,"“安乐死”是现代的一个难解决门题。可是我已经有一个意见。我认为“安乐死”可以取。
 可是、我认为应该要可以“安乐死”的条件。第一个是应该要患者自己的许可。第二个是应该要患者的家人的许可。第三个是应该要医生的许可。如果有这三个条件的话，我认为可以选择“安乐死”。
 目前、在中国的法律的内容不是这样的。我认为应该改变法律。因为本来一个国家的法律是为了人民的幸福的。从这个文章的例子看来现在的中国的法律不合适实际上的情况。原来没有那样的问题。可是技术的发展越来越快。所以法律也应该随着技术的发展。
 另外，应该谅解死者和家人的痛苦。法院也应该考虑实际上的情况和人民的痛苦。
 日本也有“安乐死”的门题。最近也发生了一个“安乐死”的门题。我们日本人也考虑这个门题。可是我已经有一个回答。为了人民应该改变法律。这个法律是应合实际上的。
  ",75.0
199605104529200161,"小时候，因家里不算很有钱，我父母又常忙于工作，所以很多家务事，如：扫地、擦地板、买菜、做饭等，都要由我们这几个兄妹们帮忙做。但那时候我们都还小，常常想推给别人做，结果父母親下班回来，家里乱七八糟。我父亲常说：“原来以为多生几个孩子会多有几个人帮忙，现在看来是一个和尚挑水喝，两个和尚抬水喝，三个和尚没水喝，孩子们不应只顾自己的享受，而放弃自己应该帮助做的事，把工作推托于他人，应该互相帮助，互相合作，我们的家庭才会幸福。”
 在学校生活中，我也常常听到老师教导：一个对社会、对集团有用的人，一定要懂得自己的地位、职责；应尽力把自己的工作做好，不能依赖别人，推托责任，要互相团结、合作。
 到现在，在工作中我常常想起父母和老师的教导，提醒自己要依靠自己，不依赖别人，别人有困难时，也要尽力去帮助、合作，只有这样，我们的工作场所才会有好的气氛，工作才会有效率，企业的整体也才会有好的面貌。",95.0
200510302523100054,"在世界上有着许多流行歌曲。随着年龄的不同，人们喜欢的歌曲都不一样。比如说，年轻人喜欢节凑比较快的歌曲，而老人呢？他们喜欢节凑比较慢的歌曲。 
 我觉得流行歌曲既有很多好处，又有一些怀处。
 对它的好处来说，人们听着自己喜欢的歌曲可以放松心情。我们在非常紧张的社会里生活，在这样的生活当中我们不可避免紧张的心态，在这样的情况下人们听自己喜欢的音乐会让自己的心情放松一些。
 其次，多知道流行歌曲会避免被社会淘汰。比如说，跟朋友们见面时，特别是年轻人很喜欢说流行歌曲。他们对歌手和歌曲非常熟悉。那么如果自己对流行歌曲没有感兴趣的话，在朋友的面前没什么可说的，所以致至被社会淘汰。
 相反，对它的怀处来说，流行歌曲有着较强的中毒性。所以对控制不住自己的孩子来说，容易达到痴迷的程度。
 总之，人们好好运用流行歌曲，千万不要滥用它。",70.0
